store_id,item_id,forecast_avg_daily,simulated_days_of_cover,current_inventory,incoming_inventory,lead_time_days,ordering_cost,holding_rate
CA_1,HOBBIES_1_137,1.0132824542083998,13,14,0,4,50.0,0.2
CA_1,HOBBIES_1_100,0.7929653228812116,2,2,4,8,50.0,0.2
CA_1,HOBBIES_1_195,0.7760956090558951,13,11,4,4,50.0,0.2
CA_1,HOBBIES_1_004,1.876178786127212,12,23,0,5,50.0,0.2
CA_1,HOBBIES_1_173,0.7513720541523281,5,4,0,9,50.0,0.2
CA_1,HOBBIES_1_086,0.9799110838830735,10,10,4,10,50.0,0.2
CA_1,HOBBIES_1_120,0.7465372289123683,4,3,2,8,50.0,0.2
CA_1,HOBBIES_1_001,0.9533526753067009,11,11,0,10,50.0,0.2
CA_1,HOBBIES_1_160,0.3900841969059045,11,5,1,9,50.0,0.2
CA_1,HOBBIES_1_060,0.25489789376327937,6,2,0,6,50.0,0.2
CA_1,HOBBIES_1_048,15.258107245100149,2,31,62,9,50.0,0.2
CA_1,HOBBIES_1_213,0.8726766403607005,14,13,0,5,50.0,0.2
CA_1,HOBBIES_1_153,1.145482753746333,7,9,5,6,50.0,0.2
CA_1,HOBBIES_1_280,0.6627144919129359,13,9,3,7,50.0,0.2
CA_1,HOBBIES_1_180,0.36383525781772247,10,4,0,10,50.0,0.2
CA_1,HOBBIES_1_124,1.209186793549529,12,15,0,9,50.0,0.2
CA_1,HOBBIES_1_123,0.8880875682559709,11,10,0,6,50.0,0.2
CA_1,HOBBIES_1_179,1.0281341079564499,4,5,0,8,50.0,0.2
CA_1,HOBBIES_1_228,0.9881691527244933,6,6,0,4,50.0,0.2
CA_1,HOBBIES_1_204,0.6944770797751383,8,6,0,9,50.0,0.2
CA_1,HOBBIES_1_211,1.4009659238841023,8,12,6,7,50.0,0.2
CA_1,HOBBIES_1_132,1.6603929072153536,2,4,7,7,50.0,0.2
CA_1,HOBBIES_1_308,0.6351519556026365,9,6,0,9,50.0,0.2
CA_1,HOBBIES_1_268,11.88486467130565,4,48,48,8,50.0,0.2
CA_1,HOBBIES_1_208,1.7569369768956378,11,20,0,3,50.0,0.2
CA_1,HOBBIES_1_104,0.2368671679203747,10,3,1,5,50.0,0.2
CA_1,HOBBIES_1_189,11.810833286772061,13,154,48,4,50.0,0.2
CA_1,HOBBIES_1_254,8.09798503944533,11,90,33,8,50.0,0.2
CA_1,HOBBIES_1_301,0.9080839924167604,6,6,0,3,50.0,0.2
CA_1,HOBBIES_1_148,1.1584854800554538,14,17,5,4,50.0,0.2
CA_1,HOBBIES_1_237,0.7036107699866788,7,5,0,7,50.0,0.2
CA_1,HOBBIES_1_187,0.8006735129632295,6,5,0,8,50.0,0.2
CA_1,HOBBIES_1_125,0.47658563605346727,13,7,0,7,50.0,0.2
CA_1,HOBBIES_1_090,5.152162498810677,6,31,0,9,50.0,0.2
CA_1,HOBBIES_1_225,0.18265388951195452,2,1,0,10,50.0,0.2
CA_1,HOBBIES_1_021,0.45557359970891925,8,4,1,4,50.0,0.2
CA_1,HOBBIES_1_028,0.6621536539712363,12,8,0,10,50.0,0.2
CA_1,HOBBIES_1_201,0.87966677859514,4,4,2,7,50.0,0.2
CA_1,HOBBIES_1_079,0.6619920671334982,8,6,0,8,50.0,0.2
CA_1,HOBBIES_1_159,1.6049098826089263,3,5,0,3,50.0,0.2
CA_1,HOBBIES_1_116,0.7816514515351918,10,8,4,7,50.0,0.2
CA_1,HOBBIES_1_266,1.03958911291983,8,9,0,8,50.0,0.2
CA_1,HOBBIES_1_068,0.7137627579908615,6,5,2,7,50.0,0.2
CA_1,HOBBIES_1_151,0.9052080877903501,4,4,2,3,50.0,0.2
CA_1,HOBBIES_1_251,0.3086257301548036,9,3,0,7,50.0,0.2
CA_1,HOBBIES_1_027,0.2430884046175543,10,3,0,10,50.0,0.2
CA_1,HOBBIES_1_042,0.6175024279757035,14,9,0,8,50.0,0.2
CA_1,HOBBIES_1_235,0.36785796527556486,7,3,2,4,50.0,0.2
CA_1,HOBBIES_1_287,0.8208578920612787,4,4,4,10,50.0,0.2
CA_1,HOBBIES_1_298,1.1812393122856217,12,15,0,10,50.0,0.2
CA_1,HOBBIES_1_282,1.1343807907511156,10,12,0,4,50.0,0.2
CA_1,HOBBIES_1_019,9.39401601133386,11,104,0,9,50.0,0.2
CA_1,HOBBIES_1_288,7.841705561387785,3,24,0,6,50.0,0.2
CA_1,HOBBIES_1_084,1.1341470267106062,6,7,5,7,50.0,0.2
CA_1,HOBBIES_1_261,9.211502464924905,11,102,37,6,50.0,0.2
CA_1,HOBBIES_1_262,0.48918165181575507,12,6,0,9,50.0,0.2
CA_1,HOBBIES_1_030,6.094439954007919,7,43,13,10,50.0,0.2
CA_1,HOBBIES_1_154,1.4708749441316553,12,18,0,9,50.0,0.2
CA_1,HOBBIES_1_129,0.8594059823946827,12,11,0,10,50.0,0.2
CA_1,HOBBIES_1_109,0.6817364997797929,7,5,0,10,50.0,0.2
CA_1,HOBBIES_1_016,5.922328249438725,13,77,12,3,50.0,0.2
CA_1,HOBBIES_1_249,0.8269286916651611,5,5,4,5,50.0,0.2
CA_1,HOBBIES_1_135,0.1952529907262726,5,1,0,8,50.0,0.2
CA_1,HOBBIES_1_093,0.19913485039759454,10,2,0,7,50.0,0.2
CA_1,HOBBIES_1_177,0.9030510329075662,10,10,0,3,50.0,0.2
CA_1,HOBBIES_1_206,1.4054341903028296,3,5,0,3,50.0,0.2
CA_1,HOBBIES_1_008,7.962341842902279,12,96,32,7,50.0,0.2
CA_1,HOBBIES_1_306,0.2729608050009572,4,2,1,7,50.0,0.2
CA_1,HOBBIES_1_279,0.9867973248739613,12,12,0,4,50.0,0.2
CA_1,HOBBIES_1_203,0.2833814766599027,2,1,2,4,50.0,0.2
CA_1,HOBBIES_1_023,1.2219844656615666,12,15,0,4,50.0,0.2
CA_1,HOBBIES_1_169,6.306554873006548,12,76,0,7,50.0,0.2
CA_1,HOBBIES_1_170,0.19853078726986853,12,3,0,3,50.0,0.2
CA_1,HOBBIES_1_026,0.19623492420770083,10,2,0,7,50.0,0.2
CA_1,HOBBIES_1_074,0.921447862011189,8,8,4,6,50.0,0.2
CA_1,HOBBIES_1_005,1.1709105284933787,11,13,0,6,50.0,0.2
CA_1,HOBBIES_1_286,4.754559292412557,5,24,0,8,50.0,0.2
CA_1,HOBBIES_1_295,6.902369404943271,12,83,0,7,50.0,0.2
CA_1,HOBBIES_1_057,0.6618164781957993,9,6,0,8,50.0,0.2
CA_1,HOBBIES_1_270,0.650503192935494,7,5,0,9,50.0,0.2
CA_1,HOBBIES_1_077,0.33039706167130284,8,3,0,10,50.0,0.2
CA_1,HOBBIES_1_152,0.6329589580715291,9,6,2,9,50.0,0.2
CA_1,HOBBIES_1_242,1.104437539437586,2,3,5,7,50.0,0.2
CA_1,HOBBIES_1_087,0.23695362586652038,3,1,0,6,50.0,0.2
CA_1,HOBBIES_1_033,0.17955639751208724,5,1,0,4,50.0,0.2
CA_1,HOBBIES_1_281,0.7126403989258164,3,3,0,7,50.0,0.2
CA_1,HOBBIES_1_194,1.0482897434604426,7,8,5,4,50.0,0.2
CA_1,HOBBIES_1_283,0.27404409601996044,10,3,1,10,50.0,0.2
CA_1,HOBBIES_1_278,5.202333695171773,10,53,11,9,50.0,0.2
CA_1,HOBBIES_1_130,1.0750374329339467,8,9,0,3,50.0,0.2
CA_1,HOBBIES_1_069,0.2215682758798623,13,3,0,9,50.0,0.2
CA_1,HOBBIES_1_178,6.090063973799103,9,55,0,3,50.0,0.2
CA_1,HOBBIES_1_118,0.26270695135660044,3,1,2,8,50.0,0.2
CA_1,HOBBIES_1_240,1.0030896634765698,11,12,5,3,50.0,0.2
CA_1,HOBBIES_1_198,0.3423515527027548,9,4,0,6,50.0,0.2
CA_1,HOBBIES_1_172,0.9434735587945319,10,10,2,8,50.0,0.2
CA_1,HOBBIES_1_209,3.972171738950545,9,36,0,8,50.0,0.2
CA_1,HOBBIES_1_256,5.753320760286905,9,52,12,6,50.0,0.2
CA_1,HOBBIES_1_139,1.007537775853644,3,4,5,10,50.0,0.2
CA_1,HOBBIES_1_276,0.3455813217176818,9,4,0,9,50.0,0.2
CA_1,HOBBIES_1_244,5.6754518758354005,12,69,0,4,50.0,0.2
CA_1,HOBBIES_1_257,0.1611248985426812,5,1,0,8,50.0,0.2
CA_1,HOBBIES_1_133,0.20914539791674616,9,2,0,8,50.0,0.2
CA_1,HOBBIES_1_025,0.675010732063664,2,2,3,5,50.0,0.2
CA_1,HOBBIES_1_076,0.7810298989620676,6,5,0,8,50.0,0.2
CA_1,HOBBIES_1_188,0.20620493218561828,7,2,0,10,50.0,0.2
CA_1,HOBBIES_1_058,0.29617321007405806,14,5,2,9,50.0,0.2
CA_1,HOBBIES_1_253,0.21312035436065888,4,1,0,9,50.0,0.2
CA_1,HOBBIES_1_017,1.2642688117660188,5,7,0,8,50.0,0.2
CA_1,HOBBIES_1_296,0.32954045873535237,7,3,0,5,50.0,0.2
CA_1,HOBBIES_1_094,0.18379117984586996,14,3,0,9,50.0,0.2
CA_1,HOBBIES_1_243,0.17004175059366036,13,3,1,5,50.0,0.2
CA_1,HOBBIES_1_200,0.2902754518261871,2,1,0,7,50.0,0.2
CA_1,HOBBIES_1_038,0.7046838889932511,5,4,3,5,50.0,0.2
CA_1,HOBBIES_1_273,0.17871340868659086,12,3,0,5,50.0,0.2
CA_1,HOBBIES_1_275,0.17566289511803454,2,1,0,4,50.0,0.2
CA_1,HOBBIES_1_218,0.21176766453428206,13,3,1,10,50.0,0.2
CA_1,HOBBIES_1_185,0.6874685464263278,5,4,3,4,50.0,0.2
CA_1,HOBBIES_1_146,0.4537563252705635,13,6,0,3,50.0,0.2
CA_1,HOBBIES_1_049,0.27883955968141716,5,2,0,10,50.0,0.2
CA_1,HOBBIES_1_045,0.20641988322103624,7,2,0,7,50.0,0.2
CA_1,HOBBIES_1_067,3.831398717650963,10,39,0,6,50.0,0.2
CA_1,HOBBIES_1_103,3.1071343308592367,3,10,0,8,50.0,0.2
CA_1,HOBBIES_1_220,0.7431513030273821,9,7,2,6,50.0,0.2
CA_1,HOBBIES_1_020,0.16967584580701064,8,2,1,4,50.0,0.2
CA_1,HOBBIES_1_032,3.71331244252072,12,45,0,8,50.0,0.2
CA_1,HOBBIES_1_122,1.1750551445843282,14,17,3,4,50.0,0.2
CA_1,HOBBIES_1_156,1.165670472647402,10,12,0,7,50.0,0.2
CA_1,HOBBIES_1_246,0.18570939503811343,7,2,1,10,50.0,0.2
CA_1,HOBBIES_1_231,0.29669072729705165,7,3,0,10,50.0,0.2
CA_1,HOBBIES_1_145,1.5898772945014268,7,12,0,5,50.0,0.2
CA_1,HOBBIES_1_117,0.1604117246520204,12,2,1,9,50.0,0.2
CA_1,HOBBIES_1_269,0.1717783960929776,6,2,0,7,50.0,0.2
CA_1,HOBBIES_1_184,0.15840708949274365,4,1,0,6,50.0,0.2
CA_1,HOBBIES_1_260,0.15437475061937414,6,1,0,4,50.0,0.2
CA_1,HOBBIES_1_003,0.6645478139007509,2,2,3,6,50.0,0.2
CA_1,HOBBIES_1_143,0.22369757284360034,3,1,1,8,50.0,0.2
CA_1,HOBBIES_1_128,0.22175085729493108,3,1,1,10,50.0,0.2
CA_1,HOBBIES_1_285,0.17400343172667623,12,3,0,3,50.0,0.2
CA_1,HOBBIES_1_197,0.14682289539678556,11,2,0,8,50.0,0.2
CA_1,HOBBIES_1_031,0.1711129146331216,11,2,1,9,50.0,0.2
CA_1,HOBBIES_1_007,0.2379505214979543,8,2,1,10,50.0,0.2
CA_1,HOBBIES_1_022,0.2550810291562323,11,3,2,6,50.0,0.2
CA_1,HOBBIES_1_018,0.1527990936086973,4,1,0,3,50.0,0.2
CA_1,HOBBIES_1_236,0.152198526627984,13,2,1,5,50.0,0.2
CA_1,HOBBIES_1_073,0.33025898520059976,8,3,0,9,50.0,0.2
CA_1,HOBBIES_1_024,0.21024400412161998,14,3,0,10,50.0,0.2
CA_1,HOBBIES_1_292,0.2717980880500047,3,1,2,8,50.0,0.2
CA_1,HOBBIES_1_010,0.5984290842311809,8,5,0,3,50.0,0.2
CA_1,HOBBIES_1_233,2.535161836792689,11,28,6,3,50.0,0.2
CA_1,HOBBIES_1_015,2.5070635542311637,8,21,0,6,50.0,0.2
CA_1,HOBBIES_1_163,0.18619148421368395,7,2,0,7,50.0,0.2
CA_1,HOBBIES_1_176,0.29489502743310414,4,2,0,3,50.0,0.2
CA_1,HOBBIES_1_214,0.1764899429709854,6,2,0,8,50.0,0.2
CA_1,HOBBIES_1_274,0.17560433515983664,5,1,1,7,50.0,0.2
CA_1,HOBBIES_1_150,0.9706707741518082,5,5,2,3,50.0,0.2
CA_1,HOBBIES_1_190,0.1711839148053755,10,2,1,3,50.0,0.2
CA_1,HOBBIES_1_072,0.8582531557256626,10,9,4,6,50.0,0.2
CA_1,HOBBIES_1_047,0.9271294645316576,9,9,2,8,50.0,0.2
CA_1,HOBBIES_1_303,0.1903370620077385,6,2,1,9,50.0,0.2
CA_1,HOBBIES_1_191,0.17771215921639644,14,3,0,6,50.0,0.2
CA_1,HOBBIES_1_265,0.39498405126468344,3,2,0,5,50.0,0.2
CA_1,HOBBIES_1_232,3.236064806078948,6,20,0,10,50.0,0.2
CA_1,HOBBIES_1_075,0.22125264567512173,3,1,0,6,50.0,0.2
CA_1,HOBBIES_1_009,0.8746613798759721,6,6,4,5,50.0,0.2
CA_1,HOBBIES_1_183,0.19110556175063795,14,3,0,6,50.0,0.2
CA_1,HOBBIES_1_106,0.592276196742778,6,4,0,3,50.0,0.2
CA_1,HOBBIES_1_014,1.2880268815872307,13,17,3,5,50.0,0.2
CA_1,HOBBIES_1_119,0.8377392281258803,8,7,4,7,50.0,0.2
CA_1,HOBBIES_1_238,0.2493719541397937,11,3,1,10,50.0,0.2
CA_1,HOBBIES_1_168,0.30436188856717056,7,3,0,8,50.0,0.2
CA_1,HOBBIES_1_034,0.30125115795750107,5,2,0,9,50.0,0.2
CA_1,HOBBIES_1_202,0.7986728365663999,11,9,0,7,50.0,0.2
CA_1,HOBBIES_1_272,0.16590087130992717,14,3,0,3,50.0,0.2
CA_1,HOBBIES_1_080,2.4555613190160797,5,13,0,6,50.0,0.2
CA_1,HOBBIES_1_105,0.20137127343107894,12,3,0,10,50.0,0.2
CA_1,HOBBIES_1_264,0.2937519522972146,5,2,2,3,50.0,0.2
CA_1,HOBBIES_1_091,1.8489526502133116,11,21,4,10,50.0,0.2
CA_1,HOBBIES_1_234,4.175212208676603,12,51,17,8,50.0,0.2
CA_1,HOBBIES_1_165,0.24379728294085287,7,2,1,5,50.0,0.2
CA_1,HOBBIES_1_056,1.2500241393573075,11,14,6,9,50.0,0.2
CA_1,HOBBIES_1_095,0.15215346594921772,5,1,0,9,50.0,0.2
CA_1,HOBBIES_1_012,0.17777078525084095,3,1,1,3,50.0,0.2
CA_1,HOBBIES_1_212,0.15337461728771756,3,1,0,3,50.0,0.2
CA_1,HOBBIES_1_229,0.1758922961615729,7,2,0,8,50.0,0.2
CA_1,HOBBIES_1_290,0.1925329997966314,13,3,0,10,50.0,0.2
CA_1,HOBBIES_1_127,0.9097497528020482,3,3,0,3,50.0,0.2
CA_1,HOBBIES_1_053,0.2785879041252815,7,2,0,8,50.0,0.2
CA_1,HOBBIES_1_044,0.7450413393441038,11,9,0,4,50.0,0.2
CA_1,HOBBIES_1_066,0.8803030812878635,4,4,4,8,50.0,0.2
CA_1,HOBBIES_1_088,0.42522075875177856,11,5,0,7,50.0,0.2
CA_1,HOBBIES_1_271,0.18773772133777347,5,1,0,3,50.0,0.2
CA_1,HOBBIES_1_036,0.9631775808009433,12,12,4,8,50.0,0.2
CA_1,HOBBIES_1_248,1.1443094301010903,9,11,0,10,50.0,0.2
CA_1,HOBBIES_1_052,0.18137338606158587,9,2,1,9,50.0,0.2
CA_1,HOBBIES_1_051,0.17258507318275132,4,1,1,3,50.0,0.2
CA_1,HOBBIES_1_210,0.18699008945525433,8,2,0,4,50.0,0.2
CA_1,HOBBIES_1_205,0.1733386326743205,13,3,0,4,50.0,0.2
CA_1,HOBBIES_1_039,0.17174631602653792,2,1,0,6,50.0,0.2
CA_1,HOBBIES_1_114,0.16715799352440883,11,2,0,4,50.0,0.2
CA_1,HOBBIES_1_138,0.16280549345610526,8,2,0,9,50.0,0.2
CA_1,HOBBIES_1_252,1.407078717636282,11,16,0,9,50.0,0.2
CA_1,HOBBIES_1_140,0.8540698558113207,10,9,0,9,50.0,0.2
CA_1,HOBBIES_1_161,1.3585751265284987,7,10,0,4,50.0,0.2
CA_1,HOBBIES_1_223,0.8370258931108757,6,6,0,3,50.0,0.2
CA_1,HOBBIES_1_142,0.9923973502503349,10,10,0,10,50.0,0.2
CA_1,HOBBIES_1_263,0.17809870150153073,3,1,1,5,50.0,0.2
CA_1,HOBBIES_1_070,0.15045702705217306,9,2,0,8,50.0,0.2
CA_1,HOBBIES_1_284,0.18016040814644624,3,1,0,10,50.0,0.2
CA_1,HOBBIES_1_245,0.17676843554107644,10,2,0,3,50.0,0.2
CA_1,HOBBIES_1_102,0.1762198792817055,10,2,1,3,50.0,0.2
CA_1,HOBBIES_1_289,0.17598202618809183,3,1,0,3,50.0,0.2
CA_1,HOBBIES_1_043,1.2290758934872976,11,14,0,4,50.0,0.2
CA_1,HOBBIES_1_063,0.1568711614660619,7,2,0,3,50.0,0.2
CA_1,HOBBIES_1_293,0.2310468738163602,12,3,0,9,50.0,0.2
CA_1,HOBBIES_1_111,0.290045329466631,2,1,1,7,50.0,0.2
CA_1,HOBBIES_1_041,0.19765156480472437,4,1,1,10,50.0,0.2
CA_1,HOBBIES_1_199,0.20940599908218188,8,2,0,9,50.0,0.2
CA_1,HOBBIES_1_097,0.189115301928982,4,1,1,10,50.0,0.2
CA_1,HOBBIES_1_224,0.19956821681614428,6,2,0,4,50.0,0.2
CA_1,HOBBIES_1_121,0.684197217751259,10,7,3,5,50.0,0.2
CA_1,HOBBIES_1_136,0.15687694658467596,3,1,0,9,50.0,0.2
CA_1,HOBBIES_1_250,0.15579062310120517,10,2,1,4,50.0,0.2
CA_1,HOBBIES_1_006,0.7874979266757671,3,3,4,3,50.0,0.2
CA_1,HOBBIES_1_174,0.15210524329797304,4,1,1,8,50.0,0.2
CA_1,HOBBIES_1_171,0.25685252145368825,9,3,2,9,50.0,0.2
CA_1,HOBBIES_1_304,0.18505921705060263,12,3,0,10,50.0,0.2
CA_1,HOBBIES_1_305,0.25525366899497826,4,2,0,10,50.0,0.2
CA_1,HOBBIES_1_107,0.1832721408567502,5,1,0,3,50.0,0.2
CA_1,HOBBIES_1_065,0.14866541729145147,14,3,0,9,50.0,0.2
CA_1,HOBBIES_1_167,1.0351681495995653,14,15,5,9,50.0,0.2
CA_1,HOBBIES_1_294,0.17301474476842507,9,2,0,8,50.0,0.2
CA_1,HOBBIES_1_255,0.35546891949984,7,3,0,9,50.0,0.2
CA_1,HOBBIES_1_230,0.14633726187808785,6,1,0,9,50.0,0.2
CA_1,HOBBIES_1_110,0.17795990656110733,9,2,1,6,50.0,0.2
CA_1,HOBBIES_1_082,0.17177104350772332,9,2,0,3,50.0,0.2
CA_1,HOBBIES_1_162,0.16086180335938174,5,1,1,6,50.0,0.2
CA_1,HOBBIES_1_002,0.15992639370878123,2,1,0,4,50.0,0.2
CA_1,HOBBIES_1_307,0.15968112271114238,3,1,0,3,50.0,0.2
CA_1,HOBBIES_1_217,0.17189825708065168,14,3,0,3,50.0,0.2
CA_1,HOBBIES_1_013,0.299728980407585,7,3,0,8,50.0,0.2
CA_1,HOBBIES_1_221,0.18784477136407357,8,2,0,7,50.0,0.2
CA_1,HOBBIES_1_131,0.8194257096103966,8,7,4,7,50.0,0.2
CA_1,HOBBIES_1_192,0.15237976617456359,12,2,0,8,50.0,0.2
CA_1,HOBBIES_1_011,0.15207459991166522,2,1,1,7,50.0,0.2
CA_1,HOBBIES_1_054,0.17531254167118987,3,1,0,8,50.0,0.2
CA_1,HOBBIES_1_207,0.18702135177091397,5,1,0,3,50.0,0.2
CA_1,HOBBIES_1_267,0.16798073105128636,8,2,1,9,50.0,0.2
CA_1,HOBBIES_1_239,0.16105804293343057,10,2,0,6,50.0,0.2
CA_1,HOBBIES_1_277,0.2582450358688019,8,3,0,4,50.0,0.2
CA_1,HOBBIES_1_061,0.15510354439064994,7,2,0,9,50.0,0.2
CA_1,HOBBIES_1_112,0.1610400116959577,14,3,1,8,50.0,0.2
CA_1,HOBBIES_1_302,0.14699272927399867,4,1,1,3,50.0,0.2
CA_1,HOBBIES_1_216,0.20937544082820045,9,2,0,4,50.0,0.2
CA_1,HOBBIES_1_092,0.15510644652548486,9,2,1,3,50.0,0.2
CA_1,HOBBIES_1_035,0.17055225264319043,8,2,1,5,50.0,0.2
CA_1,HOBBIES_1_219,0.20528784202571046,12,3,1,3,50.0,0.2
CA_1,HOBBIES_1_181,0.17509352764638436,5,1,1,8,50.0,0.2
CA_1,HOBBIES_1_227,0.1676389380084997,14,3,0,7,50.0,0.2
CA_1,HOBBIES_1_175,0.1468048359984679,6,1,1,10,50.0,0.2
CA_1,HOBBIES_1_113,0.17410890873748067,9,2,0,8,50.0,0.2
CA_1,HOBBIES_1_299,0.19611086026058774,8,2,1,7,50.0,0.2
CA_1,HOBBIES_1_149,0.15282044413543883,13,2,0,7,50.0,0.2
CA_1,HOBBIES_1_259,0.24529442756774325,7,2,1,3,50.0,0.2
CA_1,HOBBIES_1_115,0.3007487926399919,5,2,1,3,50.0,0.2
CA_1,HOBBIES_1_062,0.1779356216478228,2,1,1,7,50.0,0.2
